Event_ID,Timestamp,Plant,Production_Line,Machine_ID,Shift,Downtime_Reason,Downtime_Category,Downtime_Minutes,Production_Loss_Units,Cost_Per_Unit,Downtime_Cost,Operator_ID,Maintenance_Team,Planned_Flag
DT-117615,31/05/2023 13:00,Plant B,Line-1,M-21,Night,Safety Stop,Compliance,294,250,53,13250,OP-809,MT-4,0
DT-117002,26/09/2024 11:00,Plant C,Line-1,M-21,Morning,Mechanical Failure,Technical,113,187,16,2992,OP-809,MT-5,0
DT-110549,14/12/2024 21:00,Plant C,Line-5,M-21,Evening,Planned Maintenance,Planned,85,475,31,14725,OP-813,MT-1,1
DT-115856,02/06/2024 22:00,Plant C,Line-4,M-21,Night,Power Outage,External,43,347,40,13880,OP-814,MT-2,0
DT-107102,23/05/2023 4:00,Plant A,Line-4,M-21,Morning,Power Outage,External,108,382,18,6876,OP-993,MT-2,0
DT-110904,27/10/2024 10:00,Plant B,Line-4,M-21,Night,Mechanical Failure,Technical,329,440,58,25520,OP-816,MT-2,0
DT-118383,04/03/2023 7:00,Plant C,Line-5,M-21,Evening,Quality Issue,Quality,83,450,30,13500,OP-816,MT-3,0
DT-110769,20/03/2023 14:00,Plant A,Line-5,M-21,Evening,Mechanical Failure,Technical,63,444,37,16428,OP-122,MT-5,0
DT-119155,01/11/2024 10:00,Plant B,Line-1,M-21,Morning,Planned Maintenance,Planned,270,49,26,1274,OP-821,MT-5,1
DT-115913,31/07/2024 3:00,Plant A,Line-5,M-21,Morning,Mechanical Failure,Technical,314,306,45,13770,OP-142,MT-2,0
DT-114613,12/09/2023 1:00,Plant C,Line-1,M-21,Night,Mechanical Failure,Technical,113,256,28,7168,OP-824,MT-4,0
DT-116665,24/07/2024 11:00,Plant C,Line-1,M-21,Evening,Operator Error,Human,111,209,49,10241,OP-824,MT-3,0
DT-115754,09/08/2023 19:00,Plant C,Line-4,M-21,Evening,Planned Maintenance,Planned,349,45,38,1710,OP-824,MT-2,1
DT-110812,22/05/2023 23:00,Plant B,Line-4,M-21,Morning,Planned Maintenance,Planned,24,82,45,3690,OP-826,MT-1,1
DT-106653,13/04/2024 7:00,Plant B,Line-5,M-21,Evening,Unplanned Maintenance,Unplanned,68,211,27,5697,OP-829,MT-3,0
DT-113547,30/01/2024 4:00,Plant A,Line-5,M-21,Morning,Quality Issue,Quality,271,136,36,4896,OP-173,MT-4,0
DT-117458,11/01/2024 17:00,Plant C,Line-1,M-21,Morning,Planned Maintenance,Planned,339,356,45,16020,OP-833,MT-3,1
DT-100896,18/07/2023 5:00,Plant A,Line-5,M-21,Night,Operator Error,Human,225,406,57,23142,OP-186,MT-5,0
DT-110645,27/09/2024 22:00,Plant C,Line-1,M-21,Evening,Mechanical Failure,Technical,296,352,39,13728,OP-836,MT-5,0
DT-113506,09/06/2023 3:00,Plant A,Line-5,M-21,Morning,Operator Error,Human,28,107,18,1926,OP-213,MT-2,0
DT-105169,03/06/2024 16:00,Plant B,Line-1,M-21,Evening,Electrical Issue,Technical,287,414,37,15318,OP-839,MT-3,0
DT-102472,19/03/2024 19:00,Plant A,Line-5,M-21,Morning,Mechanical Failure,Technical,318,174,37,6438,OP-221,MT-1,0
DT-117838,03/09/2023 23:00,Plant A,Line-5,M-21,Morning,Safety Stop,Compliance,83,124,27,3348,OP-223,MT-3,0
DT-102967,29/12/2023 23:00,Plant C,Line-1,M-21,Morning,Operator Error,Human,78,428,29,12412,OP-843,MT-2,0
DT-106717,07/08/2024 13:00,Plant C,Line-4,M-21,Evening,Planned Maintenance,Planned,322,189,43,8127,OP-844,MT-2,1
DT-110637,19/05/2023 12:00,Plant A,Line-5,M-21,Morning,Power Outage,External,85,84,44,3696,OP-258,MT-5,0
DT-100402,30/04/2024 17:00,Plant A,Line-5,M-21,Morning,Material Shortage,Supply Chain,121,125,37,4625,OP-281,MT-5,0
DT-119322,11/06/2023 4:00,Plant B,Line-1,M-21,Night,Safety Stop,Compliance,180,485,47,22795,OP-852,MT-2,0
DT-106489,20/09/2024 20:00,Plant B,Line-4,M-21,Night,Electrical Issue,Technical,323,150,37,5550,OP-855,MT-2,0
DT-119325,07/01/2024 10:00,Plant A,Line-5,M-21,Morning,Quality Issue,Quality,245,227,47,10669,OP-303,MT-3,0
DT-114439,01/11/2024 3:00,Plant C,Line-4,M-21,Morning,Mechanical Failure,Technical,62,418,27,11286,OP-857,MT-1,0
DT-106786,16/01/2023 8:00,Plant A,Line-5,M-21,Morning,Quality Issue,Quality,136,348,41,14268,OP-325,MT-3,0
DT-105755,10/10/2023 16:00,Plant A,Line-5,M-21,Evening,Safety Stop,Compliance,276,206,37,7622,OP-328,MT-2,0
DT-100078,17/01/2023 7:00,Plant A,Line-5,M-21,Morning,Power Outage,External,350,218,33,7194,OP-339,MT-2,0
DT-111028,03/03/2024 17:00,Plant A,Line-5,M-21,Morning,Power Outage,External,113,10,43,430,OP-356,MT-2,0
DT-118565,24/07/2024 4:00,Plant C,Line-5,M-21,Morning,Planned Maintenance,Planned,302,419,49,20531,OP-870,MT-5,1
DT-102974,02/06/2023 19:00,Plant A,Line-5,M-21,Morning,Power Outage,External,27,295,49,14455,OP-380,MT-4,0
DT-113114,12/09/2023 13:00,Plant C,Line-5,M-21,Morning,Mechanical Failure,Technical,283,46,59,2714,OP-873,MT-4,0
DT-100356,05/07/2023 12:00,Plant B,Line-4,M-21,Morning,Unplanned Maintenance,Unplanned,20,498,54,26892,OP-875,MT-1,0
DT-107808,08/07/2024 17:00,Plant B,Line-1,M-21,Night,Material Shortage,Supply Chain,128,336,22,7392,OP-876,MT-1,0
DT-101645,23/07/2024 17:00,Plant A,Line-5,M-21,Morning,Safety Stop,Compliance,102,25,52,1300,OP-429,MT-2,0
DT-118505,05/06/2023 1:00,Plant A,Line-5,M-21,Evening,Unplanned Maintenance,Unplanned,88,485,21,10185,OP-436,MT-3,0
DT-112075,28/03/2024 18:00,Plant A,Line-5,M-21,Morning,Mechanical Failure,Technical,119,217,41,8897,OP-441,MT-1,0
DT-108188,11/05/2023 10:00,Plant B,Line-4,M-21,Evening,Unplanned Maintenance,Unplanned,79,79,30,2370,OP-885,MT-5,0
DT-113115,17/02/2024 21:00,Plant B,Line-4,M-21,Night,Quality Issue,Quality,159,117,53,6201,OP-886,MT-2,0
DT-115845,26/01/2024 1:00,Plant A,Line-5,M-21,Evening,Operator Error,Human,339,275,21,5775,OP-450,MT-5,0
DT-112687,15/09/2023 21:00,Plant C,Line-1,M-21,Evening,Mechanical Failure,Technical,132,12,25,300,OP-888,MT-3,0
DT-108313,20/09/2024 10:00,Plant C,Line-5,M-21,Night,Material Shortage,Supply Chain,26,261,49,12789,OP-888,MT-4,0
DT-103693,22/02/2023 14:00,Plant B,Line-5,M-21,Morning,Mechanical Failure,Technical,332,426,32,13632,OP-890,MT-5,0
DT-112904,09/01/2024 10:00,Plant B,Line-1,M-21,Night,Planned Maintenance,Planned,249,443,40,17720,OP-891,MT-1,1
DT-109890,10/05/2024 5:00,Plant B,Line-4,M-21,Morning,Quality Issue,Quality,59,186,54,10044,OP-891,MT-5,0
DT-111267,19/08/2023 6:00,Plant A,Line-5,M-21,Night,Mechanical Failure,Technical,166,355,36,12780,OP-467,MT-5,0
DT-102402,25/03/2023 15:00,Plant A,Line-5,M-21,Evening,Safety Stop,Compliance,61,100,25,2500,OP-480,MT-1,0
DT-105423,11/11/2023 21:00,Plant A,Line-5,M-21,Morning,Planned Maintenance,Planned,24,363,15,5445,OP-490,MT-5,1
DT-108379,17/03/2024 0:00,Plant A,Line-5,M-21,Morning,Power Outage,External,88,267,18,4806,OP-493,MT-2,0
DT-115162,24/08/2024 1:00,Plant A,Line-5,M-21,Night,Power Outage,External,233,193,56,10808,OP-509,MT-5,0
DT-107662,11/05/2023 9:00,Plant B,Line-5,M-21,Evening,Unplanned Maintenance,Unplanned,337,84,49,4116,OP-902,MT-2,0
DT-118854,17/05/2023 10:00,Plant A,Line-5,M-21,Night,Material Shortage,Supply Chain,51,464,50,23200,OP-537,MT-3,0
DT-105129,30/09/2024 11:00,Plant B,Line-1,M-21,Night,Planned Maintenance,Planned,145,457,50,22850,OP-909,MT-3,1
DT-103572,13/11/2024 9:00,Plant B,Line-1,M-21,Morning,Electrical Issue,Technical,146,49,21,1029,OP-911,MT-3,0
DT-104949,06/01/2024 1:00,Plant C,Line-1,M-21,Night,Planned Maintenance,Planned,328,225,53,11925,OP-911,MT-1,1
DT-112815,04/04/2023 2:00,Plant B,Line-4,M-21,Evening,Electrical Issue,Technical,340,262,27,7074,OP-914,MT-3,0
DT-115752,21/12/2023 23:00,Plant A,Line-5,M-21,Morning,Safety Stop,Compliance,204,286,30,8580,OP-586,MT-5,0
DT-111597,12/09/2023 17:00,Plant B,Line-4,M-21,Morning,Safety Stop,Compliance,92,152,39,5928,OP-916,MT-4,0
DT-100441,10/04/2024 14:00,Plant C,Line-4,M-21,Evening,Unplanned Maintenance,Unplanned,32,389,33,12837,OP-917,MT-2,0
DT-114868,30/09/2023 16:00,Plant B,Line-4,M-21,Morning,Safety Stop,Compliance,127,355,45,15975,OP-919,MT-2,0
DT-105229,25/07/2023 0:00,Plant B,Line-5,M-21,Night,Electrical Issue,Technical,306,497,30,14910,OP-919,MT-3,0
DT-113095,22/09/2024 8:00,Plant B,Line-4,M-21,Evening,Mechanical Failure,Technical,130,59,57,3363,OP-920,MT-4,0
DT-103273,17/06/2023 9:00,Plant C,Line-5,M-21,Morning,Power Outage,External,303,53,24,1272,OP-920,MT-5,0
DT-112551,03/03/2023 9:00,Plant A,Line-5,M-21,Night,Electrical Issue,Technical,218,492,44,21648,OP-621,MT-3,0
DT-107359,14/05/2023 9:00,Plant B,Line-5,M-21,Night,Electrical Issue,Technical,251,113,59,6667,OP-921,MT-3,0
DT-105572,26/05/2024 14:00,Plant A,Line-5,M-21,Morning,Safety Stop,Compliance,331,36,54,1944,OP-635,MT-3,0
DT-111065,04/07/2023 15:00,Plant C,Line-1,M-21,Night,Power Outage,External,24,313,37,11581,OP-929,MT-5,0
DT-100862,23/05/2023 9:00,Plant B,Line-1,M-21,Night,Quality Issue,Quality,28,132,28,3696,OP-930,MT-2,0
DT-111904,19/09/2023 19:00,Plant B,Line-5,M-21,Morning,Power Outage,External,285,154,53,8162,OP-932,MT-5,0
DT-116851,26/04/2023 21:00,Plant A,Line-5,M-21,Evening,Power Outage,External,103,118,54,6372,OP-708,MT-3,0
DT-113477,22/10/2024 5:00,Plant A,Line-5,M-21,Evening,Unplanned Maintenance,Unplanned,133,363,25,9075,OP-743,MT-3,0
DT-108941,14/04/2024 12:00,Plant A,Line-5,M-21,Evening,Unplanned Maintenance,Unplanned,203,72,19,1368,OP-757,MT-1,0
DT-110402,20/06/2023 18:00,Plant B,Line-1,M-21,Morning,Material Shortage,Supply Chain,278,197,44,8668,OP-949,MT-4,0
DT-109514,21/03/2023 23:00,Plant B,Line-5,M-21,Evening,Unplanned Maintenance,Unplanned,108,124,47,5828,OP-949,MT-4,0
DT-104433,05/05/2023 18:00,Plant A,Line-5,M-21,Evening,Operator Error,Human,258,450,46,20700,OP-780,MT-5,0
DT-110250,11/05/2023 16:00,Plant A,Line-5,M-21,Morning,Planned Maintenance,Planned,309,369,24,8856,OP-785,MT-1,1
DT-115696,09/10/2024 6:00,Plant C,Line-5,M-21,Night,Unplanned Maintenance,Unplanned,93,138,18,2484,OP-955,MT-5,0
DT-110802,05/10/2023 13:00,Plant B,Line-4,M-21,Night,Mechanical Failure,Technical,345,385,18,6930,OP-959,MT-1,0
DT-117579,02/04/2023 13:00,Plant A,Line-5,M-21,Morning,Operator Error,Human,264,93,15,1395,OP-818,MT-1,0
DT-116040,23/11/2024 0:00,Plant C,Line-5,M-21,Evening,Power Outage,External,330,175,42,7350,OP-960,MT-1,0
DT-114229,30/01/2024 2:00,Plant A,Line-5,M-21,Evening,Mechanical Failure,Technical,89,30,50,1500,OP-828,MT-3,0
DT-113954,18/06/2024 22:00,Plant B,Line-5,M-21,Morning,Operator Error,Human,156,482,23,11086,OP-964,MT-5,0
DT-106942,11/07/2023 23:00,Plant A,Line-5,M-21,Night,Planned Maintenance,Planned,148,290,21,6090,OP-866,MT-1,1
DT-106762,24/04/2023 10:00,Plant C,Line-4,M-21,Night,Planned Maintenance,Planned,114,112,33,3696,OP-972,MT-5,1
DT-119636,01/11/2023 20:00,Plant B,Line-1,M-21,Night,Planned Maintenance,Planned,305,465,32,14880,OP-973,MT-2,1
DT-115935,30/10/2023 12:00,Plant A,Line-5,M-21,Night,Mechanical Failure,Technical,289,110,58,6380,OP-900,MT-1,0
DT-117393,10/12/2024 1:00,Plant A,Line-5,M-21,Morning,Electrical Issue,Technical,44,361,17,6137,OP-910,MT-3,0
DT-118142,30/09/2024 21:00,Plant A,Line-5,M-21,Night,Planned Maintenance,Planned,353,59,37,2183,OP-918,MT-3,1
DT-104287,22/12/2024 6:00,Plant C,Line-1,M-21,Evening,Electrical Issue,Technical,336,68,54,3672,OP-981,MT-1,0
DT-112910,18/10/2023 6:00,Plant C,Line-5,M-21,Evening,Safety Stop,Compliance,97,308,42,12936,OP-981,MT-4,0
DT-119867,21/01/2023 22:00,Plant A,Line-5,M-21,Night,Quality Issue,Quality,281,313,30,9390,OP-927,MT-5,0
DT-113788,15/09/2024 18:00,Plant A,Line-5,M-21,Morning,Mechanical Failure,Technical,129,490,35,17150,OP-931,MT-1,0
DT-100876,06/12/2024 0:00,Plant A,Line-5,M-21,Night,Quality Issue,Quality,243,475,26,12350,OP-955,MT-2,0
DT-101796,01/08/2024 19:00,Plant B,Line-4,M-21,Night,Safety Stop,Compliance,88,497,52,25844,OP-988,MT-3,0
DT-116887,03/08/2023 7:00,Plant A,Line-5,M-21,Morning,Safety Stop,Compliance,185,43,45,1935,OP-965,MT-1,0
DT-103897,06/07/2023 21:00,Plant A,Line-5,M-21,Evening,Unplanned Maintenance,Unplanned,14,461,22,10142,OP-977,MT-2,0
DT-116664,16/03/2024 13:00,Plant C,Line-5,M-21,Morning,Unplanned Maintenance,Unplanned,308,448,17,7616,OP-996,MT-3,0
DT-102190,02/02/2023 13:00,Plant B,Line-5,M-21,Morning,Quality Issue,Quality,255,26,55,1430,OP-998,MT-5,0
DT-119855,06/05/2024 10:00,Plant B,Line-5,M-21,Evening,Operator Error,Human,82,333,16,5328,OP-998,MT-2,0
DT-111867,02/07/2023 17:00,Plant C,Line-5,M-22,Evening,Electrical Issue,Technical,144,202,16,3232,OP-101,MT-2,0
DT-114441,19/02/2024 14:00,Plant B,Line-4,M-22,Morning,Safety Stop,Compliance,23,333,51,16983,OP-105,MT-5,0
DT-104679,05/10/2024 19:00,Plant A,Line-1,M-22,Evening,Mechanical Failure,Technical,136,227,20,4540,OP-123,MT-2,0
DT-117350,06/11/2024 12:00,Plant C,Line-1,M-22,Night,Operator Error,Human,248,470,28,13160,OP-107,MT-5,0
DT-117070,11/06/2023 15:00,Plant A,Line-1,M-22,Morning,Mechanical Failure,Technical,95,306,21,6426,OP-146,MT-3,0
DT-110544,29/12/2023 20:00,Plant A,Line-1,M-22,Evening,Operator Error,Human,26,496,27,13392,OP-148,MT-2,0
DT-115842,26/09/2024 2:00,Plant A,Line-1,M-22,Night,Safety Stop,Compliance,71,52,15,780,OP-148,MT-5,0
DT-118088,20/07/2023 6:00,Plant B,Line-4,M-22,Night,Unplanned Maintenance,Unplanned,88,319,31,9889,OP-110,MT-1,0
DT-119990,04/05/2024 4:00,Plant B,Line-4,M-22,Morning,Power Outage,External,282,77,26,2002,OP-110,MT-4,0
DT-114828,15/05/2024 21:00,Plant B,Line-1,M-22,Night,Unplanned Maintenance,Unplanned,98,246,19,4674,OP-115,MT-4,0
DT-119748,04/02/2024 17:00,Plant C,Line-4,M-22,Evening,Mechanical Failure,Technical,53,465,55,25575,OP-115,MT-4,0
DT-118532,05/04/2024 11:00,Plant B,Line-5,M-22,Night,Power Outage,External,320,244,50,12200,OP-115,MT-1,0
DT-107774,03/05/2024 23:00,Plant A,Line-1,M-22,Evening,Operator Error,Human,161,85,21,1785,OP-186,MT-4,0
DT-115779,07/10/2024 15:00,Plant A,Line-1,M-22,Night,Unplanned Maintenance,Unplanned,87,19,32,608,OP-213,MT-5,0
DT-107038,15/07/2024 0:00,Plant A,Line-1,M-22,Night,Electrical Issue,Technical,41,87,17,1479,OP-221,MT-3,0
DT-101290,22/12/2024 13:00,Plant A,Line-1,M-22,Night,Material Shortage,Supply Chain,30,241,46,11086,OP-222,MT-2,0
DT-108122,29/01/2023 18:00,Plant A,Line-1,M-22,Evening,Mechanical Failure,Technical,120,466,45,20970,OP-226,MT-1,0
DT-111182,10/07/2024 5:00,Plant A,Line-1,M-22,Evening,Safety Stop,Compliance,144,390,21,8190,OP-228,MT-1,0
DT-113571,24/01/2023 17:00,Plant C,Line-5,M-22,Morning,Planned Maintenance,Planned,316,92,18,1656,OP-122,MT-2,1
DT-107643,19/09/2024 13:00,Plant A,Line-1,M-22,Morning,Material Shortage,Supply Chain,211,167,31,5177,OP-251,MT-5,0
DT-104483,27/02/2024 8:00,Plant A,Line-1,M-22,Evening,Operator Error,Human,50,155,21,3255,OP-270,MT-5,0
DT-114633,16/02/2024 22:00,Plant C,Line-4,M-22,Night,Planned Maintenance,Planned,344,296,37,10952,OP-132,MT-5,1
DT-113972,12/01/2024 23:00,Plant C,Line-1,M-22,Evening,Operator Error,Human,321,111,42,4662,OP-134,MT-3,0
DT-116700,06/02/2023 17:00,Plant A,Line-1,M-22,Night,Mechanical Failure,Technical,153,228,19,4332,OP-292,MT-3,0
DT-113964,01/07/2023 22:00,Plant A,Line-1,M-22,Night,Unplanned Maintenance,Unplanned,35,399,50,19950,OP-293,MT-5,0
DT-106862,21/04/2023 10:00,Plant C,Line-5,M-22,Morning,Power Outage,External,195,357,25,8925,OP-139,MT-2,0
DT-112179,24/07/2023 5:00,Plant C,Line-5,M-22,Evening,Electrical Issue,Technical,126,204,52,10608,OP-141,MT-5,0
DT-116087,18/12/2023 19:00,Plant B,Line-4,M-22,Night,Power Outage,External,139,247,33,8151,OP-144,MT-2,0
DT-110916,20/09/2024 18:00,Plant C,Line-1,M-22,Evening,Operator Error,Human,42,256,19,4864,OP-146,MT-3,0
DT-102935,23/04/2024 14:00,Plant A,Line-1,M-22,Morning,Electrical Issue,Technical,50,171,38,6498,OP-374,MT-5,0
DT-103464,28/07/2023 2:00,Plant A,Line-1,M-22,Morning,Material Shortage,Supply Chain,218,482,30,14460,OP-374,MT-1,0
DT-102945,22/08/2024 9:00,Plant C,Line-1,M-22,Morning,Power Outage,External,291,419,24,10056,OP-158,MT-2,0
DT-109229,14/07/2023 0:00,Plant A,Line-1,M-22,Night,Electrical Issue,Technical,241,454,43,19522,OP-414,MT-1,0
DT-114989,20/05/2024 17:00,Plant C,Line-1,M-22,Night,Unplanned Maintenance,Unplanned,283,350,36,12600,OP-163,MT-1,0
DT-111181,18/05/2024 12:00,Plant A,Line-1,M-22,Night,Operator Error,Human,287,415,52,21580,OP-426,MT-5,0
DT-107559,15/02/2024 18:00,Plant A,Line-1,M-22,Evening,Operator Error,Human,47,69,26,1794,OP-445,MT-1,0
DT-114957,03/03/2024 1:00,Plant A,Line-1,M-22,Evening,Unplanned Maintenance,Unplanned,217,407,47,19129,OP-457,MT-4,0
DT-115318,06/01/2023 5:00,Plant C,Line-4,M-22,Night,Quality Issue,Quality,101,275,33,9075,OP-172,MT-3,0
DT-102310,11/03/2024 9:00,Plant B,Line-4,M-22,Evening,Unplanned Maintenance,Unplanned,270,327,34,11118,OP-173,MT-3,0
DT-118335,16/11/2023 13:00,Plant A,Line-1,M-22,Night,Safety Stop,Compliance,195,326,27,8802,OP-471,MT-3,0
DT-102680,22/09/2023 1:00,Plant C,Line-5,M-22,Night,Operator Error,Human,217,137,21,2877,OP-175,MT-2,0
DT-102555,12/05/2024 23:00,Plant A,Line-1,M-22,Night,Unplanned Maintenance,Unplanned,347,167,53,8851,OP-473,MT-4,0
DT-115167,14/12/2024 21:00,Plant C,Line-1,M-22,Evening,Planned Maintenance,Planned,42,378,37,13986,OP-176,MT-4,1
DT-112511,09/11/2023 16:00,Plant A,Line-1,M-22,Evening,Operator Error,Human,45,306,24,7344,OP-480,MT-4,0
DT-104090,25/01/2024 7:00,Plant C,Line-1,M-22,Night,Electrical Issue,Technical,60,134,31,4154,OP-177,MT-4,0
DT-118464,16/10/2023 6:00,Plant B,Line-4,M-22,Evening,Unplanned Maintenance,Unplanned,59,416,40,16640,OP-181,MT-2,0
DT-105069,07/06/2023 11:00,Plant B,Line-5,M-22,Morning,Operator Error,Human,189,335,56,18760,OP-183,MT-4,0
DT-108671,14/11/2024 17:00,Plant B,Line-5,M-22,Morning,Material Shortage,Supply Chain,17,104,32,3328,OP-184,MT-4,0
DT-108729,27/11/2023 13:00,Plant C,Line-5,M-22,Night,Planned Maintenance,Planned,179,74,34,2516,OP-184,MT-1,1
DT-100287,30/12/2023 4:00,Plant B,Line-5,M-22,Morning,Operator Error,Human,308,338,36,12168,OP-187,MT-3,0
DT-101473,07/12/2024 15:00,Plant B,Line-4,M-22,Evening,Quality Issue,Quality,212,197,34,6698,OP-188,MT-4,0
DT-100933,14/04/2024 15:00,Plant C,Line-5,M-22,Night,Power Outage,External,199,256,33,8448,OP-189,MT-3,0
DT-103577,07/10/2023 22:00,Plant A,Line-1,M-22,Night,Operator Error,Human,181,350,15,5250,OP-540,MT-3,0
DT-115233,19/05/2023 11:00,Plant B,Line-5,M-22,Night,Material Shortage,Supply Chain,127,185,27,4995,OP-190,MT-1,0
DT-100277,02/02/2023 16:00,Plant A,Line-1,M-22,Morning,Planned Maintenance,Planned,71,331,37,12247,OP-551,MT-2,1
DT-102142,15/08/2023 8:00,Plant C,Line-5,M-22,Night,Electrical Issue,Technical,73,32,23,736,OP-192,MT-5,0
DT-119952,10/06/2024 19:00,Plant A,Line-1,M-22,Morning,Quality Issue,Quality,123,39,56,2184,OP-574,MT-4,0
DT-111755,27/12/2023 21:00,Plant A,Line-1,M-22,Morning,Operator Error,Human,193,91,34,3094,OP-576,MT-2,0
DT-101672,11/11/2024 16:00,Plant B,Line-1,M-22,Evening,Quality Issue,Quality,259,233,44,10252,OP-199,MT-1,0
DT-117756,11/02/2024 18:00,Plant C,Line-1,M-22,Night,Operator Error,Human,260,438,23,10074,OP-199,MT-3,0
DT-111332,02/12/2023 23:00,Plant A,Line-1,M-22,Evening,Mechanical Failure,Technical,25,85,54,4590,OP-588,MT-3,0
DT-119683,26/09/2024 0:00,Plant A,Line-1,M-22,Morning,Quality Issue,Quality,291,109,35,3815,OP-603,MT-3,0
DT-110145,02/06/2023 16:00,Plant A,Line-1,M-22,Night,Mechanical Failure,Technical,135,58,50,2900,OP-609,MT-5,0
DT-102528,05/10/2024 2:00,Plant A,Line-1,M-22,Evening,Operator Error,Human,289,412,29,11948,OP-635,MT-5,0
DT-112701,13/10/2024 23:00,Plant B,Line-5,M-22,Night,Safety Stop,Compliance,60,204,16,3264,OP-210,MT-5,0
DT-104436,28/08/2024 3:00,Plant A,Line-1,M-22,Evening,Power Outage,External,125,201,36,7236,OP-654,MT-2,0
DT-119967,17/06/2024 14:00,Plant A,Line-1,M-22,Night,Operator Error,Human,325,140,24,3360,OP-658,MT-2,0
DT-105437,26/04/2023 19:00,Plant A,Line-1,M-22,Morning,Power Outage,External,172,77,20,1540,OP-668,MT-3,0
DT-117885,25/06/2023 10:00,Plant A,Line-1,M-22,Morning,Quality Issue,Quality,272,96,48,4608,OP-669,MT-5,0
DT-116406,13/11/2023 11:00,Plant B,Line-1,M-22,Morning,Unplanned Maintenance,Unplanned,111,472,31,14632,OP-219,MT-3,0
DT-115124,03/07/2024 11:00,Plant A,Line-1,M-22,Night,Mechanical Failure,Technical,318,353,49,17297,OP-683,MT-4,0
DT-106342,06/04/2024 13:00,Plant B,Line-4,M-22,Morning,Power Outage,External,267,168,22,3696,OP-221,MT-1,0
DT-102588,29/05/2024 19:00,Plant B,Line-4,M-22,Evening,Safety Stop,Compliance,138,338,19,6422,OP-230,MT-4,0
DT-117134,02/06/2023 18:00,Plant B,Line-4,M-22,Evening,Quality Issue,Quality,300,183,25,4575,OP-231,MT-1,0
DT-116267,07/04/2023 9:00,Plant A,Line-1,M-22,Evening,Planned Maintenance,Planned,224,427,23,9821,OP-753,MT-5,1
DT-102895,18/01/2024 3:00,Plant A,Line-1,M-22,Evening,Mechanical Failure,Technical,145,149,20,2980,OP-763,MT-5,0
DT-109155,11/10/2024 19:00,Plant A,Line-1,M-22,Morning,Power Outage,External,24,31,16,496,OP-770,MT-5,0
DT-117028,11/10/2024 6:00,Plant A,Line-1,M-22,Morning,Material Shortage,Supply Chain,192,268,38,10184,OP-778,MT-1,0
DT-105062,11/07/2024 22:00,Plant C,Line-1,M-22,Morning,Power Outage,External,61,424,32,13568,OP-238,MT-3,0
DT-104954,12/02/2024 7:00,Plant C,Line-1,M-22,Morning,Electrical Issue,Technical,106,432,55,23760,OP-244,MT-1,0
DT-104064,06/05/2024 11:00,Plant B,Line-1,M-22,Evening,Power Outage,External,90,128,52,6656,OP-248,MT-4,0
DT-108182,15/03/2024 23:00,Plant B,Line-5,M-22,Night,Safety Stop,Compliance,286,216,39,8424,OP-253,MT-3,0
DT-101278,03/05/2024 10:00,Plant C,Line-5,M-22,Evening,Power Outage,External,158,225,50,11250,OP-253,MT-2,0
DT-117905,28/06/2024 12:00,Plant A,Line-1,M-22,Night,Unplanned Maintenance,Unplanned,38,314,51,16014,OP-871,MT-3,0
DT-112219,25/06/2024 13:00,Plant A,Line-1,M-22,Morning,Power Outage,External,121,372,23,8556,OP-883,MT-3,0
DT-111997,24/07/2024 23:00,Plant B,Line-1,M-22,Night,Material Shortage,Supply Chain,104,67,26,1742,OP-257,MT-4,0
DT-106775,21/03/2024 3:00,Plant C,Line-1,M-22,Morning,Safety Stop,Compliance,85,47,24,1128,OP-259,MT-3,0
DT-111642,21/06/2023 8:00,Plant C,Line-5,M-22,Night,Planned Maintenance,Planned,198,361,18,6498,OP-259,MT-4,1
DT-119509,15/08/2023 18:00,Plant C,Line-1,M-22,Night,Electrical Issue,Technical,45,248,27,6696,OP-260,MT-4,0
DT-118479,14/07/2024 17:00,Plant B,Line-4,M-22,Night,Quality Issue,Quality,247,198,50,9900,OP-260,MT-4,0
DT-111550,24/08/2023 11:00,Plant C,Line-1,M-22,Morning,Material Shortage,Supply Chain,98,419,36,15084,OP-261,MT-4,0
DT-119428,24/08/2024 12:00,Plant A,Line-1,M-22,Evening,Operator Error,Human,114,382,55,21010,OP-919,MT-3,0
DT-116392,09/12/2023 21:00,Plant B,Line-1,M-22,Morning,Power Outage,External,70,488,59,28792,OP-262,MT-1,0
DT-102568,19/08/2024 21:00,Plant A,Line-1,M-22,Evening,Planned Maintenance,Planned,97,316,45,14220,OP-923,MT-4,1
DT-114697,03/09/2023 5:00,Plant A,Line-1,M-22,Night,Electrical Issue,Technical,89,112,45,5040,OP-924,MT-5,0
DT-112116,23/03/2023 21:00,Plant B,Line-1,M-22,Night,Material Shortage,Supply Chain,325,104,15,1560,OP-266,MT-4,0
DT-104629,14/11/2023 12:00,Plant A,Line-1,M-22,Night,Electrical Issue,Technical,129,162,25,4050,OP-935,MT-2,0
